address_id,street_address,city,state,zip_code,latitude,longitude
761,19287 Old Gate Court,Madison,Wisconsin,53726,43.0696,-89.4239
762,0413 Crowley Hill,Killeen,Texas,76544,31.1282,-97.7469
763,0468 Mariners Cove Circle,Abilene,Texas,,32.432,-99.7724
764,12301 Corben Circle,Chicago,Illinois,60624,41.8804,-87.7223
765,45754 Northwestern Alley,Amarillo,Texas,79165,35.4015,-101.8951
766,8871 Barby Road,Detroit,Michigan,,42.2399,-83.1508
767,172 Hollow Ridge Drive,Charleston,West Virginia,25389,38.354,-81.6394
768,74 Meadow Ridge Lane,Washington,District of Columbia,20244,38.8933,-77.0146
769,99693 Stuart Road,Lubbock,Texas,79452,33.61,-101.8213
770,6 Mcguire Plaza,Fort Lauderdale,Florida,33330,26.0663,-80.3339
771,0111 Mosinee Trail,Arlington,Virginia,22205,38.8836,-77.1395
772,46 Tennessee Junction,San Francisco,California,94159,37.7848,-122.7278
773,59 La Follette Pass,Nashville,Tennessee,37245,36.1866,-86.7852
774,88 Fuller Plaza,Hyattsville,Maryland,20784,38.9513,-76.8958
775,74 Ludington Circle,Detroit,Michigan,48242,42.2166,-83.3532
776,562 Goodland Hill,Fort Myers,Florida,33994,26.5529,-81.9486
777,9 Fairview Avenue,El Paso,Texas,79923,31.6948,-106.3
778,070 West Terrace,Wilmington,North Carolina,28410,34.0881,-77.8526
779,621 Mallory Street,Albuquerque,New Mexico,87110,35.1104,-106.5781
780,5 Summer Ridge Street,Melbourne,Florida,32941,27.9246,-80.5235
781,7169 Petterle Court,El Paso,Texas,79923,31.6948,-106.3
782,29974 Merchant Plaza,Springfield,Massachusetts,01152,42.1707,-72.6048
783,8 Bobwhite Plaza,Detroit,Michigan,48295,42.2399,-83.1508
784,09638 Bunting Plaza,Lafayette,Louisiana,70593,30.2081,-92.0951
785,3 Gina Trail,Seattle,Washington,98121,47.6151,-122.3447
786,96179 Continental Terrace,Houston,Texas,77040,29.8744,-95.5278
787,806 Magdeline Circle,Roanoke,Virginia,24029,37.2742,-79.9579
788,61 Bowman Avenue,Macon,Georgia,31210,32.8926,-83.7455
789,1 Victoria Trail,Miami,Florida,33190,25.5593,-80.3483
790,3048 Mayfield Crossing,Birmingham,Alabama,35254,33.5446,-86.9292
791,02 Arizona Park,Jamaica,New York,11470,40.6914,-73.8061
792,5746 Bunting Center,Fort Lauderdale,Florida,33330,26.0663,-80.3339
793,64555 Sutherland Court,Houston,Texas,77240,29.834,-95.4342
794,594 Duke Parkway,Erie,Pennsylvania,16565,42.1827,-80.0649
795,50 Crownhardt Alley,Anderson,Indiana,46015,40.0938,-85.6578
796,8474 Fieldstone Court,Richmond,Virginia,23208,37.5593,-77.4471
797,4348 Steensland Center,Tampa,Florida,33661,27.872,-82.4388
798,162 Little Fleur Court,Jacksonville,Florida,32230,30.3449,-81.6831
799,36486 Waubesa Drive,Oakland,California,94616,37.8044,-122.2698
800,490 Hayes Road,Longview,Texas,75605,32.5547,-94.7767
801,44741 Parkside Circle,Phoenix,Arizona,,33.3022,-112.1226
802,32133 Coleman Plaza,Palo Alto,California,,37.1894,-121.7053
803,72841 Mayfield Pass,Young America,Minnesota,55573,45.0159,-93.4719
804,135 Debs Hill,Allentown,Pennsylvania,18105,40.6934,-75.4712
805,331 Jackson Circle,El Paso,Texas,,31.9386,-106.4073
806,59854 Carioca Lane,Daytona Beach,Florida,32128,29.0838,-81.0336
807,46063 Westend Place,Toledo,Ohio,43699,41.6538,-83.6589
808,5234 Ruskin Parkway,Sioux Falls,South Dakota,57105,43.524,-96.7341
809,20 Blackbird Center,Jacksonville,Florida,32215,30.2407,-81.893
810,3200 Grayhawk Hill,Wichita,Kansas,67215,37.6333,-97.425
811,74169 Knutson Junction,Carson City,Nevada,89706,39.2025,-119.7526
812,8358 Lake View Hill,Santa Barbara,California,93111,34.4453,-119.8025
813,3 Cordelia Trail,Portsmouth,New Hampshire,03804,43.0059,-71.0132
814,63 Bultman Center,Kansas City,Missouri,64136,39.0187,-94.4008
815,956 Westerfield Point,San Antonio,Texas,78215,29.4413,-98.4793
816,4 Onsgard Crossing,Aurora,Illinois,,41.7582,-88.2971
817,39 Havey Street,Pensacola,Florida,32575,30.6143,-87.2758
818,38132 Monica Avenue,Baton Rouge,Louisiana,70805,30.486,-91.1481
819,2 Buell Junction,Baltimore,Maryland,21239,39.361,-76.5891
820,51890 5th Way,Lake Charles,Louisiana,70607,30.1244,-93.1835
821,253 Milwaukee Road,Houston,Texas,77040,29.8744,-95.5278
822,571 Redwing Road,Pasadena,California,91186,33.7866,-118.2987
823,6882 Lerdahl Trail,Augusta,Georgia,30911,33.386,-82.091
824,9 Hoard Terrace,Saint Paul,Minnesota,55108,44.9806,-93.1771
825,99 Esker Hill,Reno,Nevada,89519,39.4814,-119.8591
826,4586 Waywood Crossing,Kansas City,Missouri,64193,39.035,-94.3567
827,61 Ramsey Plaza,Lubbock,Texas,79452,33.61,-101.8213
828,81 Shelley Drive,Pensacola,Florida,32575,30.6143,-87.2758
829,64 John Wall Court,Milwaukee,Wisconsin,53210,43.0685,-87.9715
830,58198 Tennessee Point,Kansas City,Missouri,64136,39.0187,-94.4008
831,8219 Rieder Alley,Irvine,California,92717,33.6462,-117.8398
832,46524 Goodland Crossing,Fort Worth,Texas,76105,32.7233,-97.269
833,968 6th Parkway,Evansville,Indiana,47705,37.9971,-87.575
834,62124 Bartelt Park,Sacramento,California,94245,38.3774,-121.4444
835,46 Hintze Pass,Charleston,South Carolina,29411,32.8715,-79.9947
836,149 Kedzie Hill,North Hollywood,California,91616,33.7866,-118.2987
837,792 Northfield Pass,Memphis,Tennessee,38143,35.2017,-89.9715
838,42 Macpherson Terrace,Durham,North Carolina,27717,36.0512,-78.8577
839,84530 Park Meadow Avenue,Boca Raton,Florida,,26.4116,-80.0928
840,8663 Mesta Junction,Omaha,Nebraska,68144,41.2335,-96.1188
841,559 Dapin Plaza,Omaha,Nebraska,68110,41.2933,-95.9361
842,486 Fairfield Center,Arlington,Virginia,22244,38.8545,-77.052
843,49518 Myrtle Parkway,Charlotte,North Carolina,28278,35.2072,-80.9568
844,1522 Tennessee Point,Spokane,Washington,99220,47.6536,-117.4317
845,32 Texas Center,Merrifield,Virginia,22119,38.8318,-77.2888
846,72272 Dovetail Street,Knoxville,Tennessee,37924,36.032,-83.8021
847,160 Mitchell Pass,Madison,Wisconsin,53710,43.0696,-89.4239
848,632 Browning Park,Lubbock,Texas,79405,33.571,-101.8507
849,073 Manufacturers Junction,El Paso,Texas,88530,31.6948,-106.3
850,72 Hanover Junction,Fort Pierce,Florida,34981,27.4049,-80.3623
851,8486 Ilene Road,Charleston,West Virginia,25313,38.4142,-81.7582
852,5 Sunnyside Pass,Stockton,California,95298,37.9577,-121.2897
853,6527 Scoville Lane,Portland,Oregon,97229,45.5483,-122.8276
854,3219 Ronald Regan Court,Saint Louis,Missouri,63169,38.6531,-90.2435
855,4 Mccormick Road,Salt Lake City,Utah,84199,40.7259,-111.9394
856,4922 Spaight Point,Pensacola,Florida,32595,30.6143,-87.2758
857,5 Mockingbird Way,West Palm Beach,Florida,33411,26.6644,-80.1741
858,9644 Saint Paul Road,Fort Smith,Arkansas,,35.2502,-94.3703
859,0228 Reindahl Pass,Buffalo,New York,14263,42.7684,-78.8871
860,65276 Corben Terrace,Mobile,Alabama,36641,30.6589,-88.178
861,8 Scott Center,Evansville,Indiana,47737,37.9971,-87.575
862,8 Karstens Drive,Raleigh,North Carolina,27626,35.7977,-78.6253
863,9535 Packers Street,Jamaica,New York,11407,40.6913,-73.8059
864,12 Crescent Oaks Street,Duluth,Georgia,30195,34.0047,-84.1532
865,09416 Karstens Court,Jeffersonville,Indiana,,38.2868,-85.7321
866,286 Forest Dale Alley,Albany,New York,12242,42.6149,-73.9708
867,92 Helena Pass,Wilmington,North Carolina,28410,34.0881,-77.8526
868,7941 Saint Paul Drive,Oklahoma City,Oklahoma,73179,35.4242,-97.6547
869,204 Independence Way,Memphis,Tennessee,38161,35.2017,-89.9715
870,16 Upham Street,Trenton,New Jersey,08603,40.2805,-74.712
871,78 Lake View Hill,Kalamazoo,Michigan,49006,42.2922,-85.633
872,8762 Menomonie Court,Austin,Texas,78749,30.2166,-97.8508
873,231 Coleman Drive,Joliet,Illinois,60435,41.5454,-88.1299
874,41969 Independence Road,Atlanta,Georgia,30386,33.8444,-84.474
875,14532 Oxford Trail,Erie,Pennsylvania,16534,42.1827,-80.0649
876,94294 Leroy Parkway,Shawnee Mission,Kansas,66276,38.8999,-94.832
877,6091 Hagan Hill,Saint Paul,Minnesota,55166,45.0059,-93.1059
878,7 Cardinal Court,Montpelier,Vermont,05609,44.2595,-72.585
879,40 Service Court,Jacksonville,Florida,32244,30.2231,-81.7556
880,64 Bluestem Road,Phoenix,Arizona,85077,33.2765,-112.1872
881,99668 Eliot Court,Kansas City,Missouri,64179,39.035,-94.3567
882,703 Summer Ridge Way,Dayton,Ohio,45403,39.7617,-84.1498
883,2 Northport Road,Round Rock,Texas,,30.6568,-97.6026
884,01 Bunker Hill Alley,Chicago,Illinois,60641,41.9453,-87.7474
885,23 Lawn Road,Indianapolis,Indiana,46247,39.7795,-86.1328
886,9 Granby Alley,El Paso,Texas,79994,31.6948,-106.3
887,63639 Bashford Hill,Phoenix,Arizona,85077,33.2765,-112.1872
888,79 5th Pass,Columbus,Mississippi,39705,33.5508,-88.4865
889,62383 Dexter Drive,Lima,Ohio,,40.7955,-84.1383
890,68 Golf View Plaza,Tampa,Florida,33615,28.0081,-82.5805
891,7478 Oriole Pass,El Paso,Texas,88541,31.6948,-106.3
892,0770 Esker Road,Dallas,Texas,75287,33.0005,-96.8314
893,38877 Bobwhite Pass,Bradenton,Florida,34210,27.4544,-82.6358
894,2783 Knutson Lane,Cheyenne,Wyoming,82007,41.1084,-104.8107
895,14 3rd Pass,Pensacola,Florida,32520,30.4124,-87.2035
896,0942 Delladonna Trail,Phoenix,Arizona,85077,33.2765,-112.1872
897,64407 Dapin Drive,Roanoke,Virginia,24029,37.2742,-79.9579
898,2412 Holmberg Crossing,Sandy,Utah,84093,40.5927,-111.831
899,5804 Upham Street,Columbus,Georgia,31998,32.491,-84.8741
900,827 Goodland Place,Austin,Texas,78769,30.3264,-97.7713
901,19 Steensland Park,Lubbock,Texas,,33.5693,-101.8904
902,9055 Corscot Road,Dayton,Ohio,45426,39.7982,-84.3211
903,58352 Sauthoff Crossing,San Jose,California,95173,37.3352,-121.8938
904,05 Superior Plaza,San Francisco,California,94154,37.7848,-122.7278
905,73 4th Parkway,Houston,Texas,77055,29.7971,-95.4958
906,3 Farragut Junction,Salt Lake City,Utah,84199,40.7259,-111.9394
907,87352 Dovetail Court,Hagerstown,Maryland,21747,39.5207,-77.9162
908,739 Nevada Pass,Cincinnati,Ohio,45238,39.1092,-84.6108
909,7166 Towne Terrace,Springfield,Massachusetts,,42.0999,-72.5783
910,0 Monument Pass,Philadelphia,Pennsylvania,19151,39.9772,-75.2545
911,925 3rd Park,El Paso,Texas,79911,31.8925,-106.5426
912,27238 Kenwood Drive,Petaluma,California,94975,38.4631,-122.99
913,14705 Raven Drive,Sacramento,California,94207,38.3774,-121.4444
914,19 Charing Cross Parkway,Marietta,Georgia,30061,33.9328,-84.556
915,6 Lawn Avenue,Brooklyn,New York,11231,40.6794,-74.0014
916,06600 Starling Hill,White Plains,New York,10606,41.0247,-73.7781
917,09963 Utah Place,Orange,California,92867,33.811,-117.8493
918,29033 Mariners Cove Terrace,Kansas City,Missouri,64114,38.9621,-94.5959
919,42974 Paget Circle,Brooksville,Florida,34605,28.5059,-82.4226
920,4 Hagan Hill,Albuquerque,New Mexico,87201,35.0443,-106.6729
921,8741 Anhalt Junction,Boulder,Colorado,80310,40.0878,-105.3735
922,02 Gerald Pass,Maple Plain,Minnesota,55572,45.0159,-93.4719
923,81 Hooker Pass,Minneapolis,Minnesota,,45.0058,-93.4193
924,617 Oak Plaza,Jamaica,New York,11407,40.6913,-73.8059
925,40 Homewood Place,New York City,New York,10125,40.7808,-73.9772
926,086 Blue Bill Park Drive,Sacramento,California,94273,38.3774,-121.4444
927,09717 Badeau Circle,San Antonio,Texas,78215,29.4413,-98.4793
928,41 Sachs Place,Los Angeles,California,90076,33.7866,-118.2987
929,1717 Springview Place,Chicago,Illinois,60619,41.7458,-87.6054
930,8192 Commercial Street,Los Angeles,California,90101,33.7866,-118.2987
931,40 Scoville Way,Edmond,Oklahoma,73034,35.6665,-97.4798
932,2 Tony Plaza,Pasadena,Texas,77505,29.6518,-95.1464
933,8 Warbler Road,Richmond,Virginia,23289,37.5313,-77.4161
934,9482 Magdeline Center,Saint Paul,Minnesota,,45.0803,-93.0875
935,73 Eagle Crest Crossing,Beaufort,South Carolina,29905,32.3401,-80.689
936,69146 Sutteridge Pass,Raleigh,North Carolina,27690,35.7977,-78.6253
937,27 Cambridge Alley,Washington,District of Columbia,20238,38.8933,-77.0146
938,49 Vernon Pass,Philadelphia,Pennsylvania,19141,40.0365,-75.1451
939,7965 Kingsford Point,Rochester,New York,,43.286,-77.6843
940,8 Ridgeway Center,Mansfield,Ohio,44905,40.7779,-82.4613
941,94 Gina Avenue,Monticello,Minnesota,,45.2009,-93.8881
942,42929 Oak Trail,Evansville,Indiana,47747,37.9971,-87.575
943,0159 Surrey Pass,Macon,Georgia,31217,32.8118,-83.565
944,583 Boyd Hill,Chula Vista,California,91913,32.6513,-116.9852
945,16 Donald Place,Roanoke,Virginia,24040,37.2742,-79.9579
946,34891 Thackeray Circle,Topeka,Kansas,66617,39.1271,-95.6384
947,401 Monica Street,Glendale,Arizona,,33.2765,-112.1872
948,61820 Clyde Gallagher Circle,Englewood,Colorado,80150,39.7388,-104.4083
949,89859 West Center,Tulsa,Oklahoma,74116,36.175,-95.8477
950,5371 Sage Plaza,San Diego,California,92115,32.7607,-117.0721
951,99595 Hollow Ridge Crossing,New York City,New York,10280,40.7105,-74.0163
952,434 Shasta Street,Rockford,Illinois,61110,42.3254,-89.1705
953,26954 Oak Valley Lane,Duluth,Minnesota,,46.8147,-92.1998
954,21730 Eastlawn Lane,Savannah,Georgia,31405,32.0391,-81.1242
955,628 Bunker Hill Lane,Redwood City,California,94064,37.3811,-122.3348
956,554 Bluestem Trail,Dayton,Ohio,45403,39.7617,-84.1498
957,2 Schurz Place,San Antonio,Texas,,29.3875,-98.5245
958,0 Mallard Crossing,Seattle,Washington,98127,47.6063,-122.3308
959,8263 Maryland Terrace,Youngstown,Ohio,44511,41.0704,-80.6931
960,00 Towne Parkway,Ogden,Utah,84409,41.2553,-111.9567
961,685 Annamark Way,Salt Lake City,Utah,84130,40.6681,-111.9083
962,4 Farragut Street,Knoxville,Tennessee,37919,35.9244,-84.0015
963,82353 Vernon Terrace,Houston,Texas,77266,29.834,-95.4342
964,072 Lien Park,Tampa,Florida,33633,27.872,-82.4388
965,7976 Crest Line Way,Billings,Montana,59105,45.9497,-108.599
966,8 Oakridge Way,Los Angeles,California,90030,33.7866,-118.2987
967,652 Schlimgen Plaza,Washington,District of Columbia,20370,38.8933,-77.0146
968,48 Holmberg Court,Austin,Texas,78721,30.2721,-97.6868
969,94295 Lien Road,Cincinnati,Ohio,45264,39.1668,-84.5382
970,554 Hudson Street,Anderson,South Carolina,29625,34.5271,-82.7087
971,44 Crowley Lane,Greensboro,North Carolina,27415,36.0807,-80.0244
972,6 Fairview Circle,San Jose,California,95194,37.3894,-121.8868
973,4 Anniversary Terrace,Valdosta,Georgia,31605,30.946,-83.2474
974,77 Manitowish Plaza,Winston Salem,North Carolina,27116,36.0275,-80.2073
975,2 Transport Court,Portland,Oregon,97229,45.5483,-122.8276
976,1572 Rusk Drive,Shreveport,Louisiana,71115,32.3401,-93.6092
977,95252 Stuart Junction,Carson City,Nevada,89706,39.2025,-119.7526
978,05624 Bartelt Parkway,New Orleans,Louisiana,70142,30.033,-89.8826
979,9850 Waxwing Street,Waco,Texas,76711,31.5175,-97.1547
980,401 Montana Place,Jamaica,New York,11431,40.6869,-73.8501
981,6 Prairieview Center,Garland,Texas,,32.7673,-96.7776
982,828 Shopko Court,Sacramento,California,94297,38.3774,-121.4444
983,896 Northview Pass,Honolulu,Hawaii,96805,21.3062,-157.8585
984,4673 Hollow Ridge Plaza,Houston,Texas,77095,29.8941,-95.6481
985,451 Michigan Road,Des Moines,Iowa,50310,41.6255,-93.6736
986,88316 Quincy Court,Oklahoma City,Oklahoma,73129,35.4312,-97.4913
987,663 Orin Pass,Fort Worth,Texas,76121,32.7714,-97.2915
988,7 Merry Trail,Anchorage,Alaska,99599,61.1872,-149.8804
989,56392 Saint Paul Crossing,Wichita,Kansas,67215,37.6333,-97.425
990,55 Arizona Circle,Washington,District of Columbia,20442,38.896,-77.0177
991,1 Grayhawk Trail,Dayton,Ohio,45414,39.8285,-84.2024
992,940 Calypso Point,Van Nuys,California,91406,34.2006,-118.4868
993,750 Birchwood Court,Oxnard,California,93034,34.0324,-119.1343
994,9001 Kinsman Center,Springfield,Illinois,62718,39.778,-89.6466
995,2 Portage Hill,Lincoln,Nebraska,68524,40.8529,-96.7943
996,993 Raven Crossing,Midland,Michigan,48670,43.6375,-84.2568
997,54 Tomscot Street,Rochester,New York,14604,43.1577,-77.608
998,2802 Stephen Park,Charlotte,North Carolina,28247,35.0656,-80.8511
999,06546 Melvin Point,Newark,New Jersey,07188,40.7918,-74.2452
1000,19289 Nevada Alley,Katy,Texas,,29.8678,-95.8298
